Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
56,0,1,15,3,1,3,3,0,3,1,3,0,1,1,0,1,17942
24,0,1,15,2,2,2,4,0,4,1,2,0,5,1,0,1,17694
25,1,1,6,3,1,2,3,0,4,2,2,0,3,1,0,1,17096
35,1,1,15,2,1,3,4,1,5,1,5,0,5,1,2,2,23799
35,1,3,10,3,1,4,5,1,3,1,5,1,3,0,1,2,26781
30,1,1,7,2,2,3,4,1,5,1,2,0,3,1,1,2,24051
35,1,3,22,3,0,4,4,1,5,3,3,0,1,1,3,2,24803
51,1,1,9,3,1,3,3,4,4,2,4,0,5,1,1,0,28734
48,0,1,28,3,1,2,3,4,3,1,4,0,5,0,0,0,32174
46,1,1,14,2,2,3,4,3,5,1,4,0,3,0,1,3,28402
27,1,1,7,3,2,3,5,0,5,0,3,0,3,0,2,1,22633
41,1,2,16,2,2,3,4,2,3,1,4,0,2,1,0,4,34141
38,0,3,8,2,2,2,4,1,3,0,4,0,5,1,1,2,20249
31,0,3,33,3,0,3,5,1,5,3,7,0,2,0,2,2,25374
43,0,1,27,3,2,3,3,0,3,1,1,0,4,1,2,1,17258
31,1,3,36,1,2,3,4,3,4,1,5,0,4,0,2,3,27928
55,1,3,9,2,1,3,5,3,3,0,8,0,5,1,1,3,29364
44,0,1,7,2,1,3,4,1,3,0,6,0,2,1,2,2,24240
43,0,1,33,2,1,2,3,3,5,1,1,0,4,1,0,3,25820
41,0,3,35,2,2,3,6,3,5,1,5,0,5,0,2,3,29610
27,0,1,9,3,2,2,3,0,3,1,2,0,1,0,0,1,16706
53,0,1,26,3,2,3,4,0,3,0,2,0,3,1,1,1,22936
49,1,1,24,2,2,2,4,2,3,1,2,1,3,1,0,4,34502
49,1,1,10,3,2,2,4,2,3,0,3,0,3,0,0,4,33711
20,1,1,10,1,2,2,3,0,5,2,2,0,3,1,1,1,17973
46,1,1,6,3,2,2,3,2,3,1,1,0,5,1,1,4,34627
30,1,3,16,3,1,3,6,0,4,3,3,0,1,1,2,1,21438
33,0,1,23,2,1,4,6,0,5,3,3,1,4,0,1,1,22597
40,1,1,6,2,1,2,3,1,3,1,5,0,3,0,1,2,21513
31,1,1,9,3,2,3,5,0,3,3,2,0,4,0,1,1,21398
34,0,3,12,2,2,4,4,1,3,0,8,0,1,1,3,2,28676
41,1,3,9,3,1,3,4,1,4,1,2,0,2,0,2,2,24393
46,1,3,16,3,1,3,4,3,3,0,3,1,2,1,1,3,24071
31,0,3,33,3,0,3,5,1,5,3,7,0,1,1,2,2,25374
24,1,1,23,2,1,3,3,0,4,0,2,0,2,0,1,1,17210
31,1,3,11,3,1,4,5,1,4,1,3,1,3,1,1,2,23887
35,1,1,14,3,2,3,4,0,3,3,3,0,1,0,2,1,21650
41,1,1,21,3,2,3,5,2,3,2,3,0,3,1,2,4,38304
35,0,1,10,2,2,3,4,1,3,3,2,0,2,1,1,2,26434
35,1,1,7,2,2,3,4,1,3,1,2,0,4,1,1,2,24162
27,0,1,10,1,2,4,4,0,5,3,2,0,3,0,3,1,21780
38,0,3,28,3,1,3,4,0,3,0,7,0,2,1,2,1,21651
22,1,1,17,3,1,2,3,0,4,1,2,0,1,1,1,1,17244
44,1,1,29,3,2,3,3,0,5,2,1,0,3,0,2,1,33213
47,1,3,17,2,1,4,4,3,4,1,7,0,1,0,3,3,25992
31,0,3,29,2,1,4,4,3,5,0,2,0,2,1,1,3,27090
37,0,1,6,3,1,3,3,3,3,1,3,1,3,0,0,3,28603
26,1,1,7,1,2,3,4,0,3,0,6,0,5,1,2,1,21907
31,1,3,12,2,2,3,5,1,3,1,5,1,3,0,2,2,21172
33,0,3,18,2,2,3,2,1,3,1,2,0,3,1,1,2,23385
36,0,1,24,3,1,3,3,0,3,2,2,0,3,0,1,1,17153
33,0,1,6,3,2,2,4,0,3,1,2,0,3,0,0,1,17008
44,1,1,13,3,1,4,5,1,3,3,3,1,4,1,2,2,22759
41,1,3,6,3,2,2,2,3,5,0,2,0,3,1,1,3,23392
34,1,1,11,3,1,3,5,0,4,0,8,0,4,0,1,1,21300
59,1,1,30,3,1,4,4,3,3,1,3,0,3,1,1,3,28990
31,1,3,36,2,2,4,4,1,5,1,2,0,2,1,2,2,22793
33,1,3,13,3,2,3,4,1,3,3,3,0,5,1,2,2,23688
43,1,3,31,3,2,3,4,3,3,1,6,0,4,1,1,3,25798
29,0,1,20,2,1,2,3,3,3,3,1,1,5,1,0,3,22553
32,0,1,21,3,1,2,3,1,3,1,6,0,3,0,1,2,21667
34,1,1,8,2,2,2,4,1,5,1,7,0,4,0,1,2,20957
31,0,3,32,1,1,3,4,1,3,0,2,1,3,1,1,2,23414
28,0,3,15,2,2,3,4,3,3,3,3,0,1,1,1,3,27404
30,1,1,26,2,2,2,3,1,5,1,1,0,4,0,1,2,24957
35,1,1,15,2,2,3,4,1,4,3,1,0,1,0,1,2,21540
26,1,1,7,2,1,4,4,1,3,0,2,0,3,1,2,2,23576
28,0,1,17,2,2,3,4,3,5,1,3,0,3,1,1,3,27471
53,1,1,13,2,2,2,1,4,3,1,4,0,1,0,1,0,29814
34,1,1,11,3,0,2,4,3,5,3,3,0,2,0,0,3,26631
34,1,2,10,2,2,3,4,0,4,1,5,1,5,0,2,1,20955
23,1,1,15,2,2,4,6,0,5,1,3,0,1,0,2,1,21129
45,1,2,30,3,2,2,3,0,4,2,2,0,4,0,1,1,17177
50,0,1,15,2,2,4,5,1,4,1,3,0,1,0,1,2,23808
27,1,1,10,2,1,3,4,0,3,1,3,0,3,1,2,1,20739
44,1,1,14,2,2,3,1,0,3,0,3,1,3,1,2,1,17818
43,1,3,15,3,2,3,4,1,4,1,2,0,3,1,1,2,25503
50,1,1,7,1,1,3,4,0,5,1,4,0,4,0,1,1,22258
23,1,1,18,2,2,3,3,0,3,2,2,0,5,1,0,1,17647
27,1,1,6,2,1,3,3,3,5,1,2,0,4,0,2,3,22412
37,1,1,14,2,2,4,4,0,3,3,4,0,3,0,3,1,23356
28,1,1,27,3,2,2,3,0,3,1,2,0,1,0,0,1,17713
33,0,1,9,2,2,4,4,0,3,3,2,0,5,1,2,1,21746
22,1,1,8,1,2,3,3,0,3,1,1,0,5,1,0,1,17523
42,1,3,6,2,2,2,3,1,3,0,2,0,3,1,0,2,19907
29,1,1,17,2,1,3,4,1,3,3,5,0,4,0,2,2,22338
55,0,1,27,2,0,3,4,1,3,3,5,0,4,0,2,2,23547
41,1,3,17,3,2,4,5,3,4,1,4,0,4,1,2,3,28383
54,1,3,9,2,1,4,5,4,3,1,4,0,3,0,1,0,34105
32,1,1,18,3,2,4,4,1,5,1,3,1,1,1,2,2,25511
41,0,1,11,2,2,3,4,0,5,1,7,0,3,0,1,1,17107
37,1,2,20,2,2,3,5,0,5,1,6,1,5,1,2,1,23317
31,1,1,27,2,2,3,4,1,5,1,2,0,4,0,2,2,28635
26,1,1,9,2,2,3,4,0,3,1,8,1,5,0,1,1,22655
32,1,3,13,2,2,3,4,1,3,1,2,0,3,1,0,2,20484
55,1,1,24,1,1,3,4,3,3,1,2,0,5,0,1,3,29417
28,0,1,30,1,2,3,4,3,5,3,2,0,1,1,1,3,23722
36,1,2,14,2,2,3,4,0,5,0,1,0,2,1,2,1,17342
28,0,3,6,3,2,3,4,1,3,0,2,0,3,0,2,2,23020
52,1,1,14,2,1,2,3,0,5,0,1,0,1,1,1,1,17950
41,0,1,16,3,2,3,4,0,4,1,2,1,4,0,1,1,22295
45,1,1,11,3,2,3,4,1,4,3,2,0,1,1,2,2,24611
45,1,3,35,3,1,3,2,4,3,0,5,1,2,1,2,0,31998
33,0,1,11,2,1,3,3,3,4,1,7,0,3,1,1,3,26878
31,0,3,26,2,2,3,1,0,3,1,1,0,5,1,0,1,17791
41,1,1,15,2,1,4,4,1,5,1,4,1,1,0,1,2,25194
58,1,3,36,3,2,3,5,4,3,1,5,0,3,0,1,0,32796
31,1,3,12,2,2,3,5,1,3,0,5,1,3,1,1,2,21172
18,0,3,9,3,1,3,3,0,3,2,2,1,5,0,1,1,16569
49,1,1,13,2,2,2,4,3,3,3,1,0,2,1,1,3,25965
42,1,1,26,2,2,3,4,1,5,1,4,0,1,0,1,2,21750
59,0,1,7,2,2,3,6,1,3,1,4,1,2,1,2,2,24338
40,1,1,17,3,2,4,4,1,5,1,4,0,5,1,3,2,24055
31,0,1,11,1,2,3,4,0,3,2,20,1,4,1,2,1,20963
36,0,3,7,3,0,4,4,3,3,3,3,0,5,1,1,3,27467
54,1,3,9,3,2,3,4,4,3,1,8,0,3,1,1,0,33530
32,1,1,14,2,2,3,4,1,3,1,5,0,3,0,2,2,24593
34,0,3,25,3,2,3,2,1,3,2,1,1,2,1,2,2,20304
20,1,1,6,2,1,2,4,0,4,2,2,0,4,0,1,1,17836
52,1,2,12,2,2,3,4,4,4,1,3,1,3,1,2,0,32704
33,1,1,20,3,1,3,3,0,4,0,2,0,5,0,0,1,17756
36,1,3,19,3,2,3,4,1,5,1,6,1,1,1,0,2,21134
44,0,1,29,3,2,3,3,1,4,0,5,0,3,1,0,2,17042
56,0,3,9,2,1,3,5,0,3,2,2,0,5,0,1,1,32255
44,0,1,17,2,1,3,4,0,3,2,2,0,5,0,2,1,21133
50,0,1,35,2,2,4,5,1,5,3,5,0,3,0,2,2,22962
37,0,1,16,3,2,3,3,3,3,1,7,0,3,1,2,3,25048
42,0,3,16,2,2,3,6,4,3,1,2,0,5,1,2,0,24829
41,1,3,10,3,1,2,3,3,3,1,1,1,1,0,1,3,25447
50,1,3,18,3,1,3,4,3,3,0,3,0,4,0,2,3,26332
43,0,1,27,3,2,3,3,0,3,0,1,0,4,0,2,1,17258
42,1,1,6,2,1,3,3,0,5,1,4,0,3,0,2,1,17576
33,1,1,10,3,1,2,4,0,4,0,7,0,4,0,0,1,17622
38,1,1,16,3,1,2,5,3,3,1,4,0,1,1,1,3,28206
38,1,3,6,2,2,2,4,0,5,2,5,0,3,0,1,1,17858
51,0,3,7,2,1,4,4,1,3,1,2,0,1,0,2,2,25025
50,1,1,15,2,2,3,3,0,3,1,5,0,5,1,2,1,17380
31,1,1,23,2,2,3,2,1,3,1,5,0,1,1,1,2,23972
55,1,3,24,2,1,2,3,4,4,2,4,0,1,1,0,0,31835
37,0,3,17,3,2,3,4,3,3,2,3,0,2,1,2,3,28658
33,0,1,7,2,2,4,4,0,3,1,2,0,5,0,1,1,20992
42,1,3,11,3,2,2,3,2,3,0,7,0,4,0,1,4,33303
35,1,3,21,1,1,3,4,0,3,1,3,1,5,1,2,1,21257
41,1,3,17,1,1,3,5,1,4,1,2,0,5,1,1,2,25530
29,1,3,26,3,2,2,3,1,3,1,3,0,2,1,1,2,21931
56,1,1,6,2,1,2,3,0,5,0,3,0,5,1,1,1,17066
45,1,2,7,2,1,3,4,0,3,1,6,1,3,1,1,1,21873
28,1,1,7,3,2,3,4,0,4,1,3,0,3,0,1,1,22494
45,1,1,17,2,2,4,4,0,3,3,3,1,3,1,1,1,21614
46,1,1,36,3,2,3,4,0,3,3,7,0,2,1,1,1,22130
29,1,1,24,1,2,3,5,0,3,1,7,0,3,0,2,1,21045
32,0,1,31,1,0,2,4,1,3,3,4,0,1,1,1,2,23916
39,0,1,28,3,0,2,3,3,5,3,2,1,5,1,1,3,25880
26,1,1,22,3,2,2,3,0,4,1,3,1,1,1,0,1,17373
30,1,1,17,2,1,4,5,0,5,2,8,1,5,1,2,1,21082
32,1,3,13,3,2,3,3,1,3,0,5,0,5,1,1,2,24204
25,1,1,36,3,2,4,4,0,5,1,3,0,4,1,2,1,22585
36,1,1,11,2,2,3,3,1,4,2,1,0,2,0,2,2,20914
39,1,1,17,3,1,3,6,3,3,1,5,0,1,1,2,3,31884
56,1,1,13,2,2,2,5,3,3,3,5,0,2,0,0,3,22260
28,1,1,14,3,0,3,5,1,5,3,2,0,3,1,1,2,25489
46,0,1,24,3,1,2,3,3,3,1,6,0,3,0,1,3,25527
44,1,1,19,2,2,3,5,4,4,1,3,0,3,0,2,0,33014
52,0,1,7,3,0,2,5,3,5,3,5,0,1,1,1,3,26162
22,1,3,29,1,2,3,4,0,3,3,3,0,2,1,2,1,22125
40,1,3,32,3,2,3,3,1,5,1,2,0,1,1,2,2,23396
31,1,3,13,2,2,2,4,0,3,0,4,0,4,1,1,1,17329
29,1,3,6,3,1,2,4,0,3,1,7,1,1,1,1,1,17800
40,1,1,9,1,1,4,5,1,3,3,3,0,1,1,2,2,23231
39,0,1,15,2,2,3,3,1,4,3,1,0,1,1,0,2,21782
29,1,1,24,3,2,2,4,0,3,2,2,1,3,0,0,1,17389
25,1,1,7,2,2,3,5,1,3,3,3,0,3,1,2,2,23295
42,1,1,15,3,1,4,4,0,5,1,3,1,3,0,3,1,22781
35,1,1,12,2,2,2,5,1,3,3,2,0,5,0,1,2,21646
45,1,1,9,2,1,4,2,3,3,1,3,1,4,1,1,3,26557
47,0,3,33,2,2,4,5,1,4,3,2,0,4,1,3,2,26669
44,0,3,22,2,2,3,5,1,3,0,5,0,5,0,2,2,25482
46,1,1,7,1,2,4,4,3,4,1,3,0,3,1,2,3,26119
27,1,2,27,3,1,4,4,0,4,1,2,1,3,0,2,1,20826
27,0,1,18,3,2,3,4,1,5,0,3,1,3,1,2,2,23419
31,0,3,32,1,1,3,4,1,3,1,2,1,3,1,2,2,23414
36,1,3,34,2,2,3,4,1,3,3,3,1,5,0,1,2,24491
41,1,1,11,3,2,2,1,0,3,0,3,1,1,1,1,1,17127
50,0,2,9,3,2,2,3,2,4,0,2,0,2,1,0,4,33200
45,0,1,8,3,2,3,4,4,3,0,1,0,4,1,0,0,31792
38,1,1,15,2,1,3,3,0,3,2,2,0,1,1,2,1,17288
47,1,1,8,2,1,2,3,4,3,1,2,1,4,1,0,0,31752
26,1,1,6,2,1,2,4,0,3,1,2,1,4,0,0,1,17933
39,1,3,14,3,1,3,5,1,3,3,2,0,1,1,1,2,22706
29,1,1,29,2,2,2,1,0,3,1,2,0,1,1,1,1,17700
33,1,3,17,3,2,3,4,1,3,3,3,0,4,1,2,2,24074
31,0,2,15,2,1,4,5,0,3,1,8,0,5,1,3,1,20858
38,0,1,9,2,2,2,3,0,3,1,4,0,3,1,0,1,17821
26,1,3,6,2,2,2,3,1,3,0,2,0,5,1,0,2,20296
27,0,3,36,3,2,4,6,1,5,3,2,0,3,1,2,2,23647
32,0,1,11,1,2,3,3,0,4,2,3,0,3,1,1,1,17718
35,1,3,7,1,2,4,5,3,3,0,3,1,1,1,2,3,25761
50,1,1,12,1,2,4,4,1,3,0,4,0,3,0,1,2,25329
30,0,1,17,2,0,3,5,0,3,3,3,0,4,1,1,1,25301
39,0,3,27,2,1,2,5,1,3,1,7,0,5,0,0,2,20736
20,1,3,27,3,2,2,1,0,3,2,2,0,3,1,1,1,17678
43,1,1,20,2,2,3,3,4,5,0,7,0,5,1,0,0,32159
32,1,3,14,1,1,3,4,1,4,1,2,1,1,1,2,2,20228
56,1,1,27,1,2,3,4,1,3,0,5,1,2,1,2,2,24093
28,1,1,12,2,1,3,4,0,4,2,3,1,3,0,2,1,21156
29,0,1,16,2,1,2,4,0,3,3,2,0,4,1,0,1,21623
33,0,1,7,2,2,4,4,0,3,1,2,0,5,1,1,1,20992
36,1,3,10,2,2,4,4,3,3,1,8,0,5,0,2,3,26501
35,1,3,13,2,2,3,3,0,3,0,2,0,3,1,0,1,17404
22,0,1,22,3,2,3,2,0,3,1,2,1,3,0,0,1,17935
31,1,3,7,2,2,4,5,1,5,1,3,0,4,1,2,2,28392
35,1,1,36,3,2,3,4,1,3,0,6,0,3,0,1,2,24107
49,1,1,24,2,2,2,4,2,3,1,2,1,3,0,1,4,34502
30,1,1,22,2,2,3,4,0,3,2,3,0,3,0,1,1,21018
42,1,1,13,3,2,3,4,0,5,3,4,1,4,1,2,1,23399
49,1,1,14,2,1,2,3,3,4,1,5,0,4,0,1,3,22403
51,0,1,29,3,2,3,6,4,3,2,3,1,1,1,2,0,33089
27,1,1,7,3,2,4,4,0,5,3,2,0,5,1,3,1,21545
44,1,1,10,2,2,3,1,2,5,1,2,0,5,1,2,4,34190
31,1,1,15,2,2,2,4,0,4,2,1,1,3,1,0,1,17657
20,1,1,10,1,2,2,3,0,5,2,2,0,3,1,0,1,17973
52,1,1,14,3,2,3,5,1,3,1,4,0,3,1,2,2,24810
30,1,3,10,3,1,4,4,1,3,1,3,0,1,0,1,2,24239
31,1,1,9,2,0,3,6,1,3,3,4,0,1,1,1,2,24769
35,1,1,14,2,2,2,2,0,3,0,2,0,5,1,1,1,17269
25,1,3,25,3,2,2,4,0,4,0,2,1,2,0,0,1,17413
40,1,3,22,3,2,4,4,4,5,2,2,0,1,1,3,0,32019
46,1,1,6,3,2,3,3,3,5,1,1,0,2,0,0,3,24396
32,0,1,7,2,0,4,2,3,4,3,3,0,3,1,3,3,26124
39,1,1,12,3,2,3,3,0,5,0,1,1,2,1,1,1,17404
26,0,2,23,2,1,2,3,0,3,1,1,1,5,0,1,1,17741
36,0,3,18,3,2,3,4,1,3,1,3,0,5,1,2,2,23646
25,1,1,28,1,2,3,5,0,5,1,2,0,3,0,1,1,20974
41,0,1,18,1,1,4,4,1,3,1,3,0,3,1,2,2,25001
37,1,3,12,3,2,3,3,1,3,1,5,0,3,1,0,2,21502
37,1,1,25,2,2,3,3,0,4,0,5,0,4,1,1,1,18022
23,0,3,15,3,2,2,3,0,5,1,2,0,5,1,0,1,16790
28,0,1,12,2,2,2,4,0,3,1,2,1,4,1,0,1,17703
26,1,1,9,3,2,4,2,0,5,3,2,0,1,0,2,1,22102
25,1,3,10,2,1,4,4,1,3,3,2,0,1,1,2,2,23255
37,1,1,20,2,1,3,3,0,5,1,2,0,4,1,1,1,18034
51,0,3,19,3,0,4,4,3,3,3,6,0,5,0,1,3,27886
54,0,1,7,2,1,2,3,3,3,1,1,0,5,0,1,3,25502
32,1,1,31,3,0,4,5,1,5,3,3,0,5,1,1,2,25490
38,1,1,15,2,1,3,3,0,3,2,2,0,2,1,1,1,17288
35,0,3,13,3,1,3,6,0,3,1,2,0,4,0,2,1,21029
37,1,3,7,2,2,3,4,1,3,0,3,1,3,1,2,2,24879
44,1,1,34,1,2,3,2,0,4,1,7,0,5,1,2,1,23554
42,1,1,19,2,2,3,4,0,3,0,5,1,3,1,1,1,23444
48,1,3,11,2,1,3,4,1,3,3,3,1,3,1,2,2,22841
21,1,1,16,2,1,2,4,0,5,2,2,0,3,1,0,1,16416
40,0,1,29,3,1,3,4,3,5,2,3,1,5,1,1,3,29558
50,0,3,6,2,1,3,3,1,3,1,1,0,1,0,1,2,21347
37,1,1,13,2,1,3,2,0,3,1,5,0,1,0,1,1,21716
35,0,1,23,2,1,4,5,0,3,2,3,0,5,1,3,1,21231
34,0,1,6,2,2,3,3,0,5,1,6,0,1,1,2,1,17996
36,1,2,19,2,2,2,3,0,4,0,5,0,3,1,0,1,17143
41,0,1,11,2,2,3,4,0,5,1,7,0,3,1,0,1,17107
36,1,1,29,2,2,3,6,0,3,3,2,0,4,1,2,1,22908
38,0,1,16,3,2,3,3,0,3,0,1,0,5,0,2,1,17684
39,1,3,10,2,1,2,4,1,3,1,5,0,5,1,1,2,20902
58,0,1,8,2,2,2,4,0,3,1,1,1,2,0,0,1,17380
39,0,1,5,3,2,2,4,2,3,0,2,0,5,1,1,4,34272
36,0,1,30,2,1,2,3,1,4,0,1,0,3,0,0,2,20674
43,0,1,36,2,1,4,4,1,3,1,4,0,3,1,2,2,23234
44,1,3,16,3,0,3,6,1,3,3,2,0,1,0,1,2,24024
22,0,1,32,2,1,2,4,0,3,1,2,1,3,0,0,1,17814
52,0,3,13,3,1,3,3,0,3,1,3,1,4,1,2,1,23446
34,1,1,6,2,1,2,4,0,4,0,6,0,1,1,1,1,18294
29,0,3,30,1,2,2,1,0,5,2,2,0,3,1,1,1,16091
37,1,3,17,1,1,4,5,1,3,1,3,1,1,1,3,2,24351
52,1,1,13,2,2,3,4,2,3,2,2,0,5,1,2,4,38215
40,1,3,6,3,2,2,5,1,3,1,3,1,3,1,0,2,22457
27,1,1,10,3,2,3,2,0,3,1,3,0,5,1,2,1,23098
46,0,1,11,2,2,3,4,1,4,0,3,0,4,1,2,2,23125
50,1,1,23,2,1,2,4,3,5,1,6,0,3,1,0,3,28269
31,1,1,30,3,1,3,4,1,5,3,2,0,5,0,2,2,21812
30,1,2,15,2,2,2,3,1,3,1,1,1,3,1,1,2,21347
41,1,1,9,3,1,4,5,1,3,0,8,0,5,1,1,2,22126
30,1,1,14,2,1,3,1,3,5,0,1,1,2,0,2,3,26416
41,1,1,9,3,2,4,4,0,3,1,4,0,1,0,1,1,21023
29,1,2,12,3,2,2,4,0,4,1,2,0,3,1,1,1,17804
30,0,3,7,3,1,3,4,3,3,0,3,0,3,1,1,3,26596
46,1,1,17,2,2,4,4,0,3,1,5,0,5,0,3,1,21332
49,1,1,27,3,2,3,4,0,3,0,6,0,2,0,1,1,20937
48,1,1,21,2,1,3,3,0,5,1,1,0,1,1,0,1,17367
56,0,1,25,3,2,4,4,1,4,0,5,1,5,1,3,2,25063
59,1,1,12,1,1,3,5,3,4,1,4,1,5,1,2,3,29230
40,1,1,7,2,1,4,5,4,3,0,3,0,3,0,2,0,31420
39,1,3,10,2,2,3,4,1,3,3,2,1,3,1,1,2,25539
29,1,1,16,3,1,4,4,0,3,1,7,0,3,1,2,1,21055
40,1,3,13,3,2,3,2,3,3,1,4,0,4,1,2,3,26915
35,1,1,9,2,2,4,5,0,3,1,5,0,5,1,1,1,21446
33,1,1,9,3,1,4,4,0,4,0,3,0,4,0,1,1,21048
39,1,1,16,2,2,4,4,0,3,1,4,0,1,1,2,1,23449
33,0,3,18,2,2,3,3,1,3,0,2,0,3,1,2,2,23385
40,1,1,25,3,2,1,3,1,3,1,1,1,1,1,0,2,17741
48,1,3,11,2,1,3,4,1,3,3,3,1,3,1,2,2,22841
28,1,1,9,3,2,3,4,0,4,0,2,0,5,1,1,1,22146
60,1,3,10,2,0,3,5,1,3,3,7,0,3,0,1,2,23849
34,0,1,7,2,1,4,4,3,3,2,3,1,2,1,1,3,32136
31,1,1,8,2,2,2,3,0,3,1,1,1,4,1,1,1,17695
27,0,1,16,2,2,2,3,3,5,1,2,0,3,1,0,3,23793
36,0,1,9,2,1,4,4,1,5,1,4,0,4,0,1,2,23771
36,0,3,14,1,2,2,3,1,3,1,5,0,3,1,1,2,20079
37,0,1,11,2,1,4,4,1,4,1,2,0,3,1,2,2,23809
24,1,1,33,2,2,3,4,0,3,1,3,0,1,0,2,1,21582
30,1,1,9,1,1,2,3,0,5,2,6,1,4,0,0,1,17657
47,1,2,12,3,2,4,4,1,4,1,2,1,5,0,2,2,23699
34,0,1,9,2,2,2,4,0,3,0,4,0,2,1,0,1,17979
32,1,3,36,3,1,4,5,1,3,1,3,0,3,1,1,2,24146
26,0,1,6,3,1,3,4,0,3,1,2,0,1,0,0,1,17007
32,1,1,9,2,2,3,4,0,3,1,2,1,4,1,2,1,21373
40,1,1,6,2,2,2,3,0,4,0,4,0,1,1,1,1,17387
30,0,1,7,2,2,4,6,0,3,1,3,0,1,0,3,1,21398
51,0,3,15,1,2,3,4,1,3,1,5,1,5,0,1,2,25474
32,0,1,10,3,2,3,4,0,5,1,3,1,1,0,1,1,21743
33,1,1,9,3,0,4,3,1,3,3,2,0,3,1,3,2,23733
30,1,3,27,3,2,3,4,1,3,1,4,0,2,1,2,2,25609
28,1,1,10,3,2,3,5,0,3,2,2,0,1,1,2,1,20723
26,1,1,8,3,2,2,1,1,3,0,2,0,3,1,1,2,20472
31,1,2,24,2,2,2,1,0,5,1,1,0,1,1,0,1,17956
45,1,1,11,3,1,2,5,1,5,2,2,1,3,1,0,2,20769
31,1,1,29,3,2,3,4,1,3,1,1,0,3,0,1,2,20582
43,1,3,15,3,1,2,5,1,3,2,1,0,2,1,1,2,20346
43,0,1,28,3,1,3,4,1,3,1,4,0,2,0,1,2,23943
35,0,1,14,2,2,4,6,1,3,3,3,1,5,1,1,2,24752
50,1,1,8,3,2,3,3,4,3,1,6,0,1,0,1,0,32639
46,0,3,33,3,2,3,5,1,5,1,3,0,3,0,1,2,23063
25,0,3,20,2,1,4,4,0,4,0,3,0,1,0,1,1,20711
37,1,3,10,3,0,3,4,1,4,3,5,1,4,0,2,2,27956
25,0,1,16,3,2,3,4,0,5,3,4,1,3,0,2,1,21850
42,0,3,11,3,2,3,4,1,4,3,3,0,3,1,1,2,28033
58,1,1,11,1,1,2,4,3,4,1,3,1,5,1,1,3,25552
18,1,1,9,3,2,2,3,0,3,2,2,0,4,1,0,1,16420
36,1,3,8,2,2,3,3,0,3,2,4,1,3,0,0,1,17644
29,1,1,13,3,1,3,4,0,3,1,7,0,5,1,1,1,17532
38,1,1,12,3,2,4,4,1,3,1,2,0,3,1,3,2,25025
32,1,1,33,2,2,3,4,0,3,1,3,0,3,0,2,1,21589
40,1,1,12,2,0,3,3,4,3,3,1,0,5,1,2,0,28237
37,1,2,16,1,1,3,4,0,3,1,3,0,1,1,1,1,24088
37,0,3,15,3,2,3,3,3,4,1,2,0,1,1,2,3,23834
35,1,3,33,2,2,2,3,1,3,2,2,1,5,0,0,2,20813
42,1,1,14,3,0,3,4,1,3,3,8,0,3,1,2,2,23681
22,1,1,11,2,2,2,2,0,4,1,2,1,4,0,0,1,17328
28,1,1,15,3,1,3,3,0,3,1,6,0,3,0,0,1,17377
43,1,1,12,2,2,2,4,4,3,1,5,1,3,1,0,0,31627
45,0,1,31,3,1,2,3,2,4,2,4,0,4,1,1,4,33061
52,0,1,31,3,1,2,4,4,3,0,4,0,5,0,1,0,28826
38,1,1,18,3,1,4,6,1,4,1,7,0,4,1,1,2,23455
39,1,3,23,2,1,3,4,1,4,3,4,0,1,0,1,2,22876
36,1,1,8,2,1,2,3,1,4,2,1,1,3,1,0,2,20410
39,1,1,6,3,1,3,3,0,3,1,1,0,3,0,1,1,17232
31,1,3,19,1,0,3,4,1,3,3,2,0,2,1,1,2,25255
41,1,1,9,2,2,3,5,0,3,3,4,0,5,0,2,1,21487
31,1,1,9,3,0,3,5,1,3,3,7,1,1,1,2,2,25555
28,0,1,12,2,1,3,4,0,3,2,2,1,1,1,2,1,21057
43,1,3,31,3,2,3,4,3,3,1,6,0,4,1,1,3,25798
28,1,1,33,3,1,2,5,1,5,1,1,0,4,1,0,2,20208
42,0,1,16,1,2,2,3,0,3,1,4,0,4,1,0,1,17936
33,1,1,10,3,1,2,4,0,4,1,7,0,4,0,1,1,17622
35,0,3,30,3,2,4,4,1,3,3,2,0,5,0,2,2,23246
48,1,1,10,2,2,3,4,3,3,3,1,0,5,1,0,3,25999
45,1,3,19,3,2,2,1,4,3,2,7,1,3,1,0,0,33824
41,0,3,10,3,2,2,3,1,4,3,2,0,3,1,0,2,24355
37,0,1,25,2,2,3,3,0,3,0,6,0,5,0,1,1,22366
27,0,1,8,3,2,2,3,0,3,2,3,0,3,0,1,1,17580
44,0,1,16,2,2,3,4,0,3,2,6,0,3,0,2,1,21116
56,1,3,7,2,2,4,4,3,3,1,5,0,1,0,3,3,28917
50,1,1,14,2,2,3,5,3,3,2,2,0,2,1,2,3,29643
53,1,1,10,3,2,3,5,3,3,0,4,1,2,0,1,3,26647
25,0,3,30,2,2,3,5,0,3,2,2,1,1,1,1,1,16118
43,0,1,16,3,1,4,4,0,3,3,3,0,4,1,2,1,22351
30,1,1,8,3,1,2,4,1,3,3,6,1,2,1,1,2,21877
